"Fecha/Hora";"Precipitacion (mm)";"Temperatura (ºC)";"Humedad (%)";"Dir. Del Viento (º)";"Int. del Viento (m/s)";"Radiación (w/m2)"
26/02/2020 08:00:00;0,00;13,50;54,80;321,50;1,30;0,00
26/02/2020 07:00:00;0,00;8,20;71,00;323,60;2,20;0,00
26/02/2020 06:00:00;0,00;7,80;71,20;332,20;1,50;0,00
26/02/2020 05:00:00;0,00;8,10;70,00;330,10;1,90;0,00
26/02/2020 04:00:00;0,00;9,00;67,30;328,80;1,30;0,00
26/02/2020 03:00:00;0,00;9,40;64,80;332,80;1,50;0,00
26/02/2020 02:00:00;0,00;9,60;63,20;333,60;1,20;0,00
26/02/2020 01:00:00;0,00;10,10;61,60;320,20;2,30;0,00
26/02/2020 00:00:00;0,00;11,60;60,00;327,30;1,50;0,00
25/02/2020 23:00:00;0,00;12,40;58,50;317,90;0,60;0,00
25/02/2020 22:00:00;0,00;14,50;49,50;223,90;0,60;0,00
25/02/2020 21:00:00;0,00;20,00;30,80;188,60;1,50;0,00
25/02/2020 20:00:00;0,00;23,30;23,10;181,60;2,60;0,00
25/02/2020 19:00:00;0,00;25,90;18,50;181,70;3,00;0,00
25/02/2020 18:00:00;0,00;27,50;15,90;197,90;3,60;0,00
25/02/2020 17:00:00;0,00;28,50;15,70;202,00;3,50;0,00
25/02/2020 16:00:00;0,00;28,60;16,40;205,60;2,70;0,00
25/02/2020 15:00:00;0,00;28,10;18,60;205,70;3,00;0,00
25/02/2020 14:00:00;0,00;27,70;20,40;212,30;3,00;0,00
25/02/2020 13:00:00;0,00;27,10;22,80;202,40;2,00;0,00
25/02/2020 12:00:00;0,00;25,80;24,90;198,10;2,60;0,00
25/02/2020 11:00:00;0,00;24,50;26,30;201,30;2,80;0,00
25/02/2020 10:00:00;0,00;22,70;29,80;189,50;3,10;0,00
25/02/2020 09:00:00;0,00;20,70;44,70;195,10;1,90;0,00
25/02/2020 08:00:00;0,00;16,10;62,60;277,50;0,10;0,00
25/02/2020 07:00:00;0,00;11,50;78,90;324,50;1,20;0,00
25/02/2020 06:00:00;0,00;11,40;77,80;228,40;0,20;0,00
25/02/2020 05:00:00;0,00;12,10;75,60;210,80;0,50;0,00
25/02/2020 04:00:00;0,00;14,10;68,50;350,90;0,60;0,00
25/02/2020 03:00:00;0,00;15,50;62,70;244,40;0,30;0,00
25/02/2020 02:00:00;0,00;18,20;51,50;58,20;0,60;0,00
25/02/2020 01:00:00;0,00;17,80;53,40;8,80;1,10;0,00
25/02/2020 00:00:00;0,00;17,90;53,60;2,00;0,60;0,00
24/02/2020 23:00:00;0,00;19,20;47,30;126,50;0,60;0,00
24/02/2020 22:00:00;0,00;20,30;43,80;147,60;1,70;0,00
24/02/2020 21:00:00;0,00;21,30;40,10;137,00;2,50;0,00
24/02/2020 20:00:00;0,00;23,00;41,90;153,20;3,50;0,00
24/02/2020 19:00:00;0,00;24,70;41,80;158,40;4,40;0,00
24/02/2020 18:00:00;0,00;26,30;40,40;160,50;5,10;0,00
24/02/2020 17:00:00;0,00;27,40;38,60;155,90;5,40;0,00
24/02/2020 16:00:00;0,00;28,10;36,50;159,40;5,10;0,00
24/02/2020 15:00:00;0,00;28,20;37,20;181,10;5,50;0,00
24/02/2020 14:00:00;0,00;28,90;35,10;191,60;5,70;0,00
24/02/2020 13:00:00;0,00;30,00;31,40;211,10;4,50;0,00
24/02/2020 12:00:00;0,00;29,50;31,40;203,00;4,50;0,00
24/02/2020 11:00:00;0,00;29,30;31,60;228,90;3,20;0,00
24/02/2020 10:00:00;0,00;27,90;34,60;349,30;3,00;0,00
24/02/2020 09:00:00;0,00;25,30;41,10;352,40;3,40;0,00
24/02/2020 08:00:00;0,00;22,60;45,70;353,60;3,80;0,00
24/02/2020 07:00:00;0,00;21,00;47,10;5,30;4,90;0,00
24/02/2020 06:00:00;0,00;20,90;45,40;357,60;4,40;0,00
24/02/2020 05:00:00;0,00;21,40;42,50;4,50;5,40;0,00
24/02/2020 04:00:00;0,00;21,70;40,70;3,20;4,40;0,00
24/02/2020 03:00:00;0,00;22,00;40,40;355,70;4,60;0,00
24/02/2020 02:00:00;0,00;21,90;45,50;349,60;5,10;0,00
24/02/2020 01:00:00;0,00;21,50;49,10;347,40;3,70;0,00
24/02/2020 00:00:00;0,00;21,60;50,80;354,30;4,00;0,00
23/02/2020 23:00:00;0,00;17,90;71,30;340,70;1,20;0,00
23/02/2020 22:00:00;0,00;19,30;72,10;64,90;0,30;0,00
23/02/2020 21:00:00;0,00;21,80;62,90;69,70;1,60;0,00
23/02/2020 20:00:00;0,00;24,20;53,40;80,20;2,40;0,00
23/02/2020 19:00:00;0,00;27,60;34,20;79,60;2,40;0,00
23/02/2020 18:00:00;0,00;29,70;29,90;56,80;3,00;0,00
23/02/2020 17:00:00;0,00;30,80;27,40;36,70;2,40;0,00
23/02/2020 16:00:00;0,00;31,30;27,00;48,50;1,60;0,00
23/02/2020 15:00:00;0,00;30,30;27,10;86,30;1,50;0,00
23/02/2020 14:00:00;0,00;30,10;27,90;4,00;2,40;0,00
23/02/2020 13:00:00;0,00;29,10;28,80;7,60;3,20;0,00
23/02/2020 12:00:00;0,00;27,50;30,20;10,60;4,10;0,00
23/02/2020 11:00:00;0,00;26,10;32,00;9,00;4,10;0,00
23/02/2020 10:00:00;0,00;23,80;36,60;6,10;5,10;0,00
23/02/2020 09:00:00;0,00;21,80;40,30;15,60;5,60;0,00
23/02/2020 08:00:00;0,00;19,50;50,90;23,90;3,60;0,00
23/02/2020 07:00:00;0,00;15,10;73,90;47,50;0,60;0,00
23/02/2020 06:00:00;0,00;14,40;78,50;59,70;0,60;0,00
23/02/2020 05:00:00;0,00;14,40;80,60;56,60;0,80;0,00
23/02/2020 04:00:00;0,00;15,10;78,60;56,10;1,00;0,00
23/02/2020 03:00:00;0,00;15,10;78,90;51,80;1,40;0,00
23/02/2020 02:00:00;0,00;16,00;75,30;63,50;1,60;0,00
23/02/2020 01:00:00;0,00;16,50;73,20;65,30;3,00;0,00
23/02/2020 00:00:00;0,00;16,50;72,40;75,60;2,50;0,00
22/02/2020 23:00:00;0,00;15,90;78,40;92,40;3,30;0,00
22/02/2020 22:00:00;0,00;16,30;76,00;110,20;4,30;0,00
22/02/2020 21:00:00;0,00;17,10;72,20;118,70;4,40;0,00
22/02/2020 20:00:00;0,00;18,00;70,30;116,30;4,50;0,00
22/02/2020 19:00:00;0,00;19,60;63,80;110,70;4,30;0,00
22/02/2020 18:00:00;0,30;21,10;58,70;100,70;3,60;0,00
22/02/2020 17:00:00;0,00;24,20;42,40;99,00;3,90;0,00
22/02/2020 16:00:00;0,00;24,80;41,60;103,70;4,00;0,00
22/02/2020 15:00:00;0,00;25,10;40,40;101,80;3,60;0,00
22/02/2020 14:00:00;0,00;24,00;42,80;125,00;4,90;0,00
22/02/2020 13:00:00;0,00;24,20;42,00;146,60;4,00;0,00
22/02/2020 12:00:00;0,00;22,00;46,40;120,70;2,40;0,00
22/02/2020 11:00:00;0,10;19,70;58,60;114,50;1,70;0,00
22/02/2020 10:00:00;0,00;19,70;49,40;118,00;1,00;0,00
22/02/2020 09:00:00;0,00;17,10;57,00;94,20;0,60;0,00
22/02/2020 08:00:00;0,00;15,70;59,50;88,30;0,30;0,00
22/02/2020 07:00:00;0,00;15,10;55,80;92,50;0,50;0,00
22/02/2020 06:00:00;0,00;15,00;54,00;103,60;0,60;0,00
22/02/2020 05:00:00;0,00;14,90;53,00;106,20;1,20;0,00
22/02/2020 04:00:00;0,00;14,70;53,70;110,20;1,40;0,00
22/02/2020 03:00:00;0,00;14,50;55,30;89,70;1,40;0,00
22/02/2020 02:00:00;0,00;14,40;56,40;79,70;1,30;0,00
22/02/2020 01:00:00;0,00;14,00;57,20;78,00;1,10;0,00
22/02/2020 00:00:00;0,00;14,40;54,50;86,20;0,80;0,00
21/02/2020 23:00:00;0,00;15,10;51,10;98,70;1,90;0,00
21/02/2020 22:00:00;0,00;15,90;47,60;102,30;2,50;0,00
21/02/2020 21:00:00;0,00;16,90;41,40;106,70;2,70;0,00
21/02/2020 20:00:00;0,00;18,10;38,00;115,40;3,60;0,00
21/02/2020 19:00:00;0,00;19,60;34,50;111,40;3,40;0,00
21/02/2020 18:00:00;0,00;21,50;30,00;114,90;4,00;0,00
21/02/2020 17:00:00;0,00;22,50;27,50;112,10;3,40;0,00
21/02/2020 16:00:00;0,00;23,20;26,60;120,60;3,90;0,00
21/02/2020 15:00:00;0,00;23,60;24,40;115,20;4,20;0,00
21/02/2020 14:00:00;0,00;23,40;24,10;118,90;3,50;0,00
21/02/2020 13:00:00;0,00;22,10;28,20;125,50;3,50;0,00
21/02/2020 12:00:00;0,00;21,50;31,00;124,20;3,90;0,00
21/02/2020 11:00:00;0,00;20,50;34,10;112,40;3,80;0,00
21/02/2020 10:00:00;0,00;18,30;44,80;122,30;3,70;0,00
21/02/2020 09:00:00;0,00;17,80;49,90;128,50;2,70;0,00
21/02/2020 08:00:00;0,00;16,10;57,30;128,10;2,10;0,00
21/02/2020 07:00:00;0,00;14,90;61,90;80,50;1,40;0,00
21/02/2020 06:00:00;0,00;15,40;56,10;78,80;1,60;0,00
21/02/2020 05:00:00;0,00;15,80;47,80;101,20;1,40;0,00
21/02/2020 04:00:00;0,00;16,00;45,40;102,20;2,80;0,00
21/02/2020 03:00:00;0,00;16,30;44,70;110,20;3,50;0,00
21/02/2020 02:00:00;0,00;16,30;46,30;113,30;3,10;0,00
21/02/2020 01:00:00;0,00;16,30;46,70;112,90;3,70;0,00
21/02/2020 00:00:00;0,00;16,70;45,00;117,90;3,70;0,00
20/02/2020 23:00:00;0,00;17,00;44,30;116,80;3,90;0,00
20/02/2020 22:00:00;0,00;17,50;41,90;115,50;4,40;0,00
20/02/2020 21:00:00;0,00;18,20;39,90;115,20;4,90;0,00
20/02/2020 20:00:00;0,00;18,80;39,50;118,20;4,90;0,00
20/02/2020 19:00:00;0,00;19,80;39,40;113,20;6,10;0,00
20/02/2020 18:00:00;0,00;21,50;36,60;120,90;5,80;0,00
20/02/2020 17:00:00;0,00;22,30;33,70;114,70;6,50;0,00
20/02/2020 16:00:00;0,00;23,20;31,40;123,20;5,90;0,00
20/02/2020 15:00:00;0,00;23,30;32,10;117,80;5,60;0,00
20/02/2020 14:00:00;0,00;23,20;33,00;109,00;5,60;0,00
20/02/2020 13:00:00;0,00;22,40;34,80;114,70;5,10;0,00
20/02/2020 12:00:00;0,00;21,70;37,80;118,70;5,40;0,00
20/02/2020 11:00:00;0,00;20,80;42,10;104,90;5,80;0,00
20/02/2020 10:00:00;0,00;19,50;49,40;105,70;4,60;0,00
20/02/2020 09:00:00;0,00;16,90;59,30;118,00;4,80;0,00
20/02/2020 08:00:00;0,00;15,10;66,50;119,60;4,40;0,00
20/02/2020 07:00:00;0,00;14,30;68,30;119,60;4,60;0,00
20/02/2020 06:00:00;0,00;14,70;67,50;119,60;4,10;0,00
20/02/2020 05:00:00;0,00;15,50;64,50;110,60;2,60;0,00
20/02/2020 04:00:00;0,00;16,10;64,40;105,50;1,80;0,00
20/02/2020 03:00:00;0,00;17,30;58,50;116,40;2,70;0,00
20/02/2020 02:00:00;0,00;18,50;66,60;134,20;2,60;0,00
20/02/2020 01:00:00;0,00;19,70;63,90;127,90;1,00;0,00
20/02/2020 00:00:00;0,00;20,90;59,60;136,40;1,00;0,00
19/02/2020 23:00:00;0,00;22,20;55,10;145,80;2,30;0,00
19/02/2020 22:00:00;0,00;23,10;53,70;151,10;4,00;0,00
19/02/2020 21:00:00;0,00;24,90;46,30;163,10;5,40;0,00
19/02/2020 20:00:00;0,00;27,50;39,90;158,40;3,50;0,00
19/02/2020 19:00:00;0,00;30,10;28,00;162,40;2,50;0,00
19/02/2020 18:00:00;0,00;32,10;25,10;180,80;3,40;0,00
19/02/2020 17:00:00;0,00;33,00;23,80;169,80;2,30;0,00
19/02/2020 16:00:00;0,00;32,50;23,00;212,80;0,60;0,00
19/02/2020 15:00:00;0,00;32,80;22,90;216,30;1,50;0,00
19/02/2020 14:00:00;0,00;32,70;23,10;192,90;2,50;0,00
19/02/2020 13:00:00;0,00;31,70;24,00;257,40;1,10;0,00
19/02/2020 12:00:00;0,00;30,10;27,30;278,70;2,00;0,00
19/02/2020 11:00:00;0,00;29,40;30,30;313,80;2,10;0,00
19/02/2020 10:00:00;0,00;27,50;35,70;328,30;1,90;0,00
19/02/2020 09:00:00;0,00;25,00;44,50;354,30;2,00;0,00
19/02/2020 08:00:00;0,00;18,70;63,20;323,80;0,20;0,00
19/02/2020 07:00:00;0,00;12,00;82,40;320,40;0,20;0,00
19/02/2020 06:00:00;0,00;10,70;85,90;318,80;0,60;0,00
19/02/2020 05:00:00;0,00;11,10;84,30;323,50;0,20;0,00
19/02/2020 04:00:00;0,00;12,40;81,00;65,00;0,00;0,00
19/02/2020 03:00:00;0,00;12,70;80,70;332,80;0,10;0,00
19/02/2020 02:00:00;0,00;13,30;78,60;329,50;1,30;0,00
19/02/2020 01:00:00;0,00;14,20;74,00;329,80;0,80;0,00
19/02/2020 00:00:00;0,00;13,40;76,70;332,10;0,60;0,00
18/02/2020 23:00:00;0,00;15,90;67,30;42,70;0,30;0,00
18/02/2020 22:00:00;0,00;17,50;58,90;58,30;1,00;0,00
18/02/2020 21:00:00;0,00;19,80;46,70;72,80;1,20;0,00
18/02/2020 20:00:00;0,00;21,80;35,80;83,20;1,70;0,00
18/02/2020 19:00:00;0,00;24,90;25,60;107,40;2,70;0,00
18/02/2020 18:00:00;0,00;27,40;17,50;129,40;2,10;0,00
18/02/2020 17:00:00;0,00;28,30;14,50;144,90;0,80;0,00
18/02/2020 16:00:00;0,00;27,80;14,60;158,30;1,10;0,00
18/02/2020 15:00:00;0,00;27,30;14,80;161,20;1,30;0,00
18/02/2020 14:00:00;0,00;26,50;17,30;209,10;1,50;0,00
18/02/2020 13:00:00;0,00;25,10;21,00;247,70;1,40;0,00
18/02/2020 12:00:00;0,00;24,00;25,10;247,10;1,70;0,00
18/02/2020 11:00:00;0,00;22,80;28,70;234,90;1,80;0,00
18/02/2020 10:00:00;0,00;21,20;36,30;258,40;3,20;0,00
18/02/2020 09:00:00;0,00;18,50;50,60;275,50;2,50;0,00
18/02/2020 08:00:00;0,00;13,80;68,90;316,00;2,30;0,00
18/02/2020 07:00:00;0,00;9,50;85,80;318,00;2,00;0,00
18/02/2020 06:00:00;0,00;8,50;90,40;323,00;2,00;0,00
18/02/2020 05:00:00;0,00;9,00;89,20;330,70;1,90;0,00
18/02/2020 04:00:00;0,00;9,70;88,90;335,80;1,40;0,00
18/02/2020 03:00:00;0,00;10,00;87,80;329,70;2,00;0,00
18/02/2020 02:00:00;0,00;10,30;87,30;312,80;2,20;0,00
18/02/2020 01:00:00;0,00;11,70;84,30;322,00;0,80;0,00
18/02/2020 00:00:00;0,00;13,10;78,10;323,00;0,30;0,00
17/02/2020 23:00:00;0,00;16,40;62,20;180,50;0,60;0,00
17/02/2020 22:00:00;0,00;19,50;49,80;178,80;4,00;0,00
17/02/2020 21:00:00;0,00;20,20;50,00;173,40;4,70;0,00
17/02/2020 20:00:00;0,00;20,70;47,90;174,10;5,50;0,00
17/02/2020 19:00:00;0,00;20,70;54,60;177,40;6,50;0,00
17/02/2020 18:00:00;0,00;21,40;77,20;185,20;5,50;0,00
17/02/2020 17:00:00;0,00;21,60;75,90;175,90;4,40;0,00
17/02/2020 16:00:00;0,00;21,50;81,60;188,60;5,10;0,00
17/02/2020 15:00:00;0,00;23,30;76,00;180,30;3,60;0,00
17/02/2020 14:00:00;0,00;23,00;76,00;174,50;3,00;0,00
17/02/2020 13:00:00;0,10;22,30;78,00;187,40;4,20;0,00
17/02/2020 12:00:00;0,00;23,80;66,50;193,80;4,80;0,00
17/02/2020 11:00:00;0,00;24,40;62,60;128,60;0,50;0,00
17/02/2020 10:00:00;0,00;24,60;58,30;188,70;0,70;0,00
17/02/2020 09:00:00;0,00;23,20;65,20;213,00;3,70;0,00
17/02/2020 08:00:00;0,00;21,90;77,50;208,00;4,20;0,00
17/02/2020 07:00:00;0,00;20,40;95,70;241,00;2,00;0,00
17/02/2020 06:00:00;0,00;20,50;92,60;286,80;0,60;0,00
17/02/2020 05:00:00;0,00;21,20;92,20;125,90;0,40;0,00
17/02/2020 04:00:00;0,00;21,30;91,70;132,30;0,90;0,00
17/02/2020 03:00:00;0,00;21,70;89,40;120,50;0,80;0,00
17/02/2020 02:00:00;0,00;21,60;89,70;134,30;0,70;0,00
17/02/2020 01:00:00;0,00;21,90;88,10;57,60;0,00;0,00
17/02/2020 00:00:00;0,00;22,60;86,70;65,60;1,00;0,00
16/02/2020 23:00:00;0,00;23,40;85,10;79,40;2,60;0,00
16/02/2020 22:00:00;0,00;23,80;84,70;85,70;2,40;0,00
16/02/2020 21:00:00;0,00;24,20;84,60;96,40;3,20;0,00
16/02/2020 20:00:00;0,00;25,50;79,40;106,80;3,90;0,00
16/02/2020 19:00:00;0,00;29,00;61,40;99,50;3,80;0,00
16/02/2020 18:00:00;0,00;31,20;53,00;119,10;3,30;0,00
16/02/2020 17:00:00;0,00;32,00;49,10;117,80;3,00;0,00
16/02/2020 16:00:00;0,00;32,00;47,60;118,20;2,50;0,00
16/02/2020 15:00:00;0,00;31,00;53,00;141,70;3,10;0,00
16/02/2020 14:00:00;0,00;28,00;63,00;197,40;1,70;0,00
16/02/2020 13:00:00;0,00;27,70;61,20;121,10;1,60;0,00
16/02/2020 12:00:00;0,00;28,70;56,70;125,40;2,30;0,00
16/02/2020 11:00:00;0,00;29,00;57,80;117,60;2,30;0,00
16/02/2020 10:00:00;0,00;27,60;63,70;140,60;2,60;0,00
16/02/2020 09:00:00;0,00;26,20;68,40;158,10;3,00;0,00
16/02/2020 08:00:00;0,00;24,90;70,30;174,70;3,20;0,00
16/02/2020 07:00:00;0,00;23,20;76,80;200,90;2,20;0,00
16/02/2020 06:00:00;0,00;23,80;74,30;338,40;1,80;0,00
16/02/2020 05:00:00;0,00;24,10;72,60;334,60;2,30;0,00
16/02/2020 04:00:00;0,00;25,50;65,90;351,00;3,30;0,00
16/02/2020 03:00:00;0,00;26,40;62,30;356,80;3,70;0,00
16/02/2020 02:00:00;0,00;22,00;81,30;351,60;1,20;0,00
16/02/2020 01:00:00;0,00;21,50;88,30;254,20;0,00;0,00
16/02/2020 00:00:00;0,00;22,40;84,70;254,20;0,20;0,00
15/02/2020 23:00:00;0,00;24,50;77,40;62,90;0,40;0,00
15/02/2020 22:00:00;0,00;25,90;71,90;65,90;1,50;0,00
15/02/2020 21:00:00;0,00;27,40;64,20;65,60;2,20;0,00
15/02/2020 20:00:00;0,00;29,20;49,80;82,50;2,60;0,00
15/02/2020 19:00:00;0,00;31,40;42,70;87,60;3,70;0,00
15/02/2020 18:00:00;0,00;33,30;37,20;94,90;4,30;0,00
15/02/2020 17:00:00;0,00;34,30;34,20;108,60;4,10;0,00
15/02/2020 16:00:00;0,00;35,80;27,80;96,30;2,00;0,00
15/02/2020 15:00:00;0,00;35,90;27,00;110,00;1,80;0,00
15/02/2020 14:00:00;0,00;35,30;26,10;103,70;1,90;0,00
15/02/2020 13:00:00;0,00;34,90;26,70;120,30;2,30;0,00
15/02/2020 12:00:00;0,00;34,10;30,70;91,00;1,00;0,00
15/02/2020 11:00:00;0,00;32,00;41,70;344,70;1,40;0,00
15/02/2020 10:00:00;0,00;31,00;46,90;357,10;1,90;0,00
15/02/2020 09:00:00;0,00;28,50;56,40;6,70;2,30;0,00
15/02/2020 08:00:00;0,00;25,50;66,50;9,80;0,90;0,00
15/02/2020 07:00:00;0,00;20,40;84,10;40,50;0,00;0,00
15/02/2020 06:00:00;0,00;19,90;83,80;338,60;0,10;0,00
15/02/2020 05:00:00;0,00;22,00;75,70;13,00;0,40;0,00
15/02/2020 04:00:00;0,00;23,20;70,20;352,30;2,10;0,00
15/02/2020 03:00:00;0,00;24,10;66,40;346,30;3,20;0,00
15/02/2020 02:00:00;0,00;22,60;73,10;348,70;2,50;0,00
15/02/2020 01:00:00;0,00;20,50;84,50;327,50;1,50;0,00
15/02/2020 00:00:00;0,00;20,80;83,30;357,10;0,00;0,00
14/02/2020 23:00:00;0,00;22,00;78,50;95,30;1,20;0,00
14/02/2020 22:00:00;0,00;22,50;75,70;99,30;2,20;0,00
14/02/2020 21:00:00;0,00;23,40;70,00;103,90;2,70;0,00
14/02/2020 20:00:00;0,00;24,90;63,60;108,50;3,70;0,00
14/02/2020 19:00:00;0,00;26,70;55,70;108,90;3,60;0,00
14/02/2020 18:00:00;0,00;28,20;47,80;112,90;5,00;0,00
14/02/2020 17:00:00;0,00;29,50;42,80;111,50;4,10;0,00
14/02/2020 16:00:00;0,00;30,40;36,90;106,30;3,30;0,00
14/02/2020 15:00:00;0,00;30,20;36,60;89,30;2,50;0,00
14/02/2020 14:00:00;0,00;29,40;37,50;91,50;2,90;0,00
14/02/2020 13:00:00;0,00;28,60;36,90;89,20;2,90;0,00
14/02/2020 12:00:00;0,00;27,50;39,20;103,10;2,70;0,00
14/02/2020 11:00:00;0,00;26,00;46,80;103,30;2,60;0,00
14/02/2020 10:00:00;0,00;24,30;57,00;105,60;1,80;0,00
14/02/2020 09:00:00;0,00;22,60;66,40;47,50;1,00;0,00
14/02/2020 08:00:00;0,00;21,00;75,60;59,30;0,60;0,00
14/02/2020 07:00:00;0,00;18,60;87,50;162,00;0,00;0,00
14/02/2020 06:00:00;0,00;17,20;90,20;162,00;0,00;0,00
14/02/2020 05:00:00;0,00;18,40;86,40;162,00;0,60;0,00
14/02/2020 04:00:00;0,00;19,40;81,50;142,50;1,60;0,00
14/02/2020 03:00:00;0,00;19,70;80,00;133,80;1,50;0,00
14/02/2020 02:00:00;0,00;20,10;79,10;160,70;2,80;0,00
14/02/2020 01:00:00;0,00;20,60;77,80;153,60;2,90;0,00
14/02/2020 00:00:00;0,00;21,20;75,00;156,10;2,20;0,00
13/02/2020 23:00:00;0,00;21,40;73,30;157,10;2,00;0,00
13/02/2020 22:00:00;0,00;21,70;66,90;168,70;2,00;0,00
13/02/2020 21:00:00;0,00;22,90;58,50;177,10;3,60;0,00
13/02/2020 20:00:00;0,00;24,30;54,90;162,50;2,90;0,00
13/02/2020 19:00:00;0,00;24,90;51,40;167,30;3,80;0,00
13/02/2020 18:00:00;0,00;25,50;49,20;163,00;3,60;0,00
13/02/2020 17:00:00;0,00;26,20;47,50;172,20;3,60;0,00
13/02/2020 16:00:00;0,00;27,30;43,30;151,00;2,30;0,00
13/02/2020 15:00:00;0,00;27,70;42,30;171,10;2,30;0,00
13/02/2020 14:00:00;0,00;27,00;44,40;188,30;2,40;0,00
13/02/2020 13:00:00;0,00;25,80;51,80;199,90;2,50;0,00
13/02/2020 12:00:00;0,00;24,00;60,00;226,40;2,10;0,00
13/02/2020 11:00:00;0,00;22,20;67,30;236,90;2,80;0,00
13/02/2020 10:00:00;0,00;21,50;74,80;213,30;2,50;0,00
13/02/2020 09:00:00;0,00;20,40;78,30;219,30;3,80;0,00
13/02/2020 08:00:00;0,00;20,20;79,00;228,70;4,30;0,00
13/02/2020 07:00:00;0,00;20,00;81,20;227,00;3,30;0,00
13/02/2020 06:00:00;0,00;20,40;78,40;228,50;2,70;0,00
13/02/2020 05:00:00;0,00;21,20;71,00;227,60;1,80;0,00
13/02/2020 04:00:00;0,00;21,50;67,50;222,50;2,20;0,00
13/02/2020 03:00:00;0,00;23,80;54,90;316,90;1,80;0,00
13/02/2020 02:00:00;0,00;24,90;50,50;3,10;3,30;0,00
13/02/2020 01:00:00;0,00;23,00;58,10;356,70;1,50;0,00
13/02/2020 00:00:00;0,00;21,20;71,20;52,20;0,60;0,00
12/02/2020 23:00:00;0,00;21,50;71,70;64,60;0,90;0,00
12/02/2020 22:00:00;0,00;22,60;66,40;79,00;1,50;0,00
12/02/2020 21:00:00;0,00;23,80;61,80;69,40;1,80;0,00
12/02/2020 20:00:00;0,00;25,40;57,10;77,70;2,70;0,00
12/02/2020 19:00:00;0,00;27,60;50,00;86,80;3,70;0,00
12/02/2020 18:00:00;0,00;29,80;43,60;80,60;3,60;0,00
12/02/2020 17:00:00;0,00;31,00;34,90;63,40;4,00;0,00
12/02/2020 16:00:00;0,00;32,00;32,70;56,80;3,90;0,00
12/02/2020 15:00:00;0,00;32,30;31,90;35,40;2,10;0,00
12/02/2020 14:00:00;0,00;31,70;33,00;19,80;3,10;0,00
12/02/2020 13:00:00;0,00;30,70;34,70;13,00;3,80;0,00
12/02/2020 12:00:00;0,00;29,80;35,10;23,30;4,40;0,00
12/02/2020 11:00:00;0,00;28,50;37,30;26,20;4,50;0,00
12/02/2020 10:00:00;0,00;27,00;40,40;29,40;4,20;0,00
12/02/2020 09:00:00;0,00;24,40;53,90;72,00;1,80;0,00
12/02/2020 08:00:00;0,00;20,80;67,20;81,70;0,90;0,00
12/02/2020 07:00:00;0,00;17,30;80,90;67,00;0,40;0,00
12/02/2020 06:00:00;0,00;15,90;85,90;69,40;0,10;0,00
12/02/2020 05:00:00;0,00;16,50;83,30;56,50;0,30;0,00
12/02/2020 04:00:00;0,00;17,20;79,90;75,60;0,10;0,00
12/02/2020 03:00:00;0,00;19,00;70,70;58,00;0,80;0,00
12/02/2020 02:00:00;0,00;18,30;80,00;48,60;0,70;0,00
12/02/2020 01:00:00;0,00;18,70;83,10;62,90;0,80;0,00
12/02/2020 00:00:00;0,00;19,50;79,70;64,00;1,00;0,00
11/02/2020 23:00:00;0,00;20,60;73,80;64,20;1,50;0,00
11/02/2020 22:00:00;0,00;21,30;69,50;82,20;2,30;0,00
11/02/2020 21:00:00;0,00;22,20;65,10;85,80;2,90;0,00
11/02/2020 20:00:00;0,00;23,70;60,60;75,20;2,80;0,00
11/02/2020 19:00:00;0,00;25,90;53,50;80,00;3,30;0,00
11/02/2020 18:00:00;0,00;27,60;49,10;75,10;3,50;0,00
11/02/2020 17:00:00;0,00;28,20;47,30;84,00;3,80;0,00
11/02/2020 16:00:00;0,00;28,00;47,40;87,10;3,40;0,00
11/02/2020 15:00:00;0,00;29,10;38,30;71,20;1,80;0,00
11/02/2020 14:00:00;0,00;28,60;42,30;72,90;0,90;0,00
11/02/2020 13:00:00;0,00;28,30;42,10;62,00;1,20;0,00
11/02/2020 12:00:00;0,00;28,20;45,20;88,30;1,20;0,00
11/02/2020 11:00:00;0,00;26,70;53,60;151,60;1,30;0,00
11/02/2020 10:00:00;0,00;25,50;57,60;165,80;1,30;0,00
11/02/2020 09:00:00;0,00;23,90;63,90;124,50;0,20;0,00
11/02/2020 08:00:00;0,00;20,70;77,40;142,70;0,10;0,00
11/02/2020 07:00:00;0,00;17,90;90,40;182,80;0,00;0,00
11/02/2020 06:00:00;0,00;16,10;94,50;182,80;0,00;0,00
11/02/2020 05:00:00;0,00;15,90;94,00;329,00;0,00;0,00
11/02/2020 04:00:00;0,00;16,70;92,40;192,50;0,10;0,00
11/02/2020 03:00:00;0,00;17,20;91,00;230,20;0,00;0,00
11/02/2020 02:00:00;0,00;17,80;89,00;86,60;0,00;0,00
11/02/2020 01:00:00;0,00;18,30;85,40;86,60;0,00;0,00
11/02/2020 00:00:00;0,00;19,20;81,30;86,60;1,00;0,00
10/02/2020 23:00:00;0,00;19,50;79,10;97,60;2,30;0,00
10/02/2020 22:00:00;0,00;20,10;76,10;87,20;2,90;0,00
10/02/2020 21:00:00;0,00;20,90;73,10;89,10;3,00;0,00
10/02/2020 20:00:00;0,00;22,20;68,20;92,20;3,40;0,00
10/02/2020 19:00:00;0,00;24,00;62,40;96,00;4,60;0,00
10/02/2020 18:00:00;0,00;24,90;61,10;100,00;5,10;0,00
10/02/2020 17:00:00;0,00;25,80;59,30;107,70;5,10;0,00
